Data,TempMax,Temp Min,Avg,Td Avg(C),Wilgotność (%),Wiatr kierunek,Wiatr prędkość,Wiatr porywy,Ciśnieni(Hp),opad(mm),snow(cm)
10.07.2007,19.1,12.4,15.2,13.9,94.5,WNW,12.6,0,1005.4,2.4,0.0
09.07.2007,25,8.8,17.9,10.5,65.2,SW,8.6,0,1011.9,0.8,0.0
08.07.2007,20.9,13.4,16.3,11.1,72.2,W,25.7,57.6,1011.6,0.6,0.0
07.07.2007,18.7,13.1,15,12.3,83.4,W,28.4,68.4,1003.6,3.0,0.0
06.07.2007,15.2,12.6,13.9,13,95.4,W,32,64.8,996.3,9.0,0.0
05.07.2007,17.5,12.7,15.1,12.6,86.4,W,20.7,46.8,999.3,0.0,0.0
04.07.2007,19.5,13.5,16.8,15.6,93.9,S,9.9,0,1002.7,7.0,0.0
03.07.2007,24.1,16.9,19.7,16,82.7,SW,15.3,46.8,1006.8,9.0,0.0
02.07.2007,26.5,12.3,20.2,13.6,67.5,ESE,7.7,0,1010.5,0.0,0.0
01.07.2007,21.9,13.1,17.5,11.4,70.1,W,13.1,0,1013.4,1.0,0.0
30.06.2007,22.4,8,16.7,10.2,67.8,S,10.8,0,1014.7,0.0,0.0
29.06.2007,20.4,11.6,15.3,9.5,70.2,W,14.4,39.6,1013.3,0.0,0.0
28.06.2007,19.3,10.2,14.4,7.9,65.8,WSW,22.5,54,1006.2,0.6,0.0
27.06.2007,18.8,11.6,14.6,7.8,66.5,WSW,22.5,54,1000.3,2.0,0.0
26.06.2007,23.9,12.8,17.9,14.4,83.7,WSW,16.4,57.6,997.5,9.0,0.0
25.06.2007,26.1,10.8,19.3,14,73.2,S,7.2,0,1010,0.2,0.0
24.06.2007,22.8,13,17.6,13.3,78.1,W,15.3,43.2,1012.1,1.2,0.0
23.06.2007,22.5,12.8,17.9,13.6,76.4,SW,8.6,57.6,1008.4,9.0,0.0
22.06.2007,22.8,15.3,17.3,14.7,88.2,W,17.6,50.4,1007.1,11.4,0.0
21.06.2007,25.6,12.4,19.9,11.5,59.7,ESE,14.4,0,1014.6,0.0,0.0
20.06.2007,23.7,11.8,17.7,11.9,70.8,NNW,8.1,0,1017.4,0.0,0.0
19.06.2007,21.3,15.3,18.2,15.1,83.3,WNW,14.9,43.2,1012.1,16.0,0.0
18.06.2007,25.4,14.3,19.7,15.1,78.1,SSW,10.4,0,1008.5,1.0,0.0
17.06.2007,25.4,12.4,20.1,12.9,66,WSW,9.5,0,1009.2,0.0,0.0
16.06.2007,28.2,18.4,22.6,17.1,74.3,SSW,16.7,50.4,1004.3,0.0,0.0
15.06.2007,30,16.3,23.3,17,70.1,S,10.8,0,1006.9,0.0,0.0
14.06.2007,27.4,14,20.6,15.6,74.5,SSW,8.6,0,1008.5,0.2,0.0
13.06.2007,29.1,14.7,21.1,14.4,69,SSW,11.7,57.6,1006.4,17.0,0.0
12.06.2007,27.3,13,21.1,10.1,53,NW,9,0,1008.7,0.0,0.0
11.06.2007,27.4,14.4,20.3,13.3,66.7,NW,12.2,39.6,1010.9,0.2,0.0
10.06.2007,24.8,14.1,18.9,14.8,79.9,SW,9.5,0,1015.3,13.2,0.0
09.06.2007,29.7,15,22.3,14.3,65.4,NNE,6.8,57.6,1017.5,29.0,0.0
08.06.2007,30.1,14.8,23.6,12.4,53.2,NNE,4.5,0,1018.8,0.0,0.0
07.06.2007,27.8,15.5,22.5,12.4,56.2,E,9.5,0,1018.8,0.0,0.0
06.06.2007,27.7,15.4,21.3,15.4,69.9,ESE,12.6,0,1018.6,9.0,0.0
05.06.2007,23.7,12.6,18.4,12.3,69,E,16.2,43.2,1021.1,0.0,0.0
04.06.2007,21.5,14.4,17,14.9,84.5,E,15.2,0,1021.3,2.0,0.0
03.06.2007,15.3,13.1,14.2,12.6,90.5,ENE,14.4,43.2,1020.4,0.8,0.0
02.06.2007,19.3,15.2,17.4,15.6,91.2,NNE,14.4,0,1016.7,10.4,0.0
01.06.2007,22.2,15.5,18.2,12.6,70,NNE,11.7,0,1015.3,0.0,0.0
31.05.2007,18.2,13.8,15.6,13.2,85.9,WNW,14,0,1013.5,0.4,0.0
30.05.2007,23,15.2,18.3,11.6,67.5,WNW,15.3,0,1006.9,0.4,0.0
29.05.2007,30,18.6,23.9,14.7,59,ESE,14.4,39.6,997.1,0.0,0.0
28.05.2007,30.1,16.1,22.8,15.2,64.3,SE,13.1,0,998.3,1.0,0.0
27.05.2007,29.1,16.8,22.4,16.6,71.6,SSE,9.9,0,1001.6,0.0,0.0
26.05.2007,30.3,17.7,22.9,15.6,66.6,SSE,13.5,46.8,1005.6,0.8,0.0
25.05.2007,30.8,14.4,22.1,14,61.9,SE,10.4,68.4,1013.1,4.0,0.0
24.05.2007,25.3,12.4,19.2,8.1,50.1,N,8.1,0,1018.9,0.0,0.0
23.05.2007,26.2,17.5,22.1,15.2,67.5,NW,13.1,46.8,1015.4,0.0,0.0
22.05.2007,29.7,15.3,23.4,15.4,63.9,NW,7.2,0,1014.3,0.0,0.0
21.05.2007,28.2,15.5,22.1,13.7,60.4,ENE,7.2,0,1018.2,0.0,0.0
20.05.2007,26.2,10.3,19.1,11.5,62.2,E,8.6,0,1018.9,0.0,0.0
19.05.2007,21.2,3.9,13.2,6.3,66.3,SSW,5,0,1018.6,0.0,0.0
18.05.2007,15.5,4.5,10.2,5.8,75.5,W,9.9,0,1015.9,0.0,0.0
17.05.2007,17.1,2.7,9.8,6.6,83.6,S,10.8,46.8,1009.2,1.0,0.0
16.05.2007,16.1,6.9,11.3,8.8,87.2,NW,13.1,46.8,1011,12.0,0.0
15.05.2007,24.1,15.8,19.1,12.4,68,W,18.9,54,1006.8,0.2,0.0
14.05.2007,28.7,13.2,19.9,11.6,59.2,SE,14,0,1011.2,0.2,0.0
13.05.2007,21.4,9.6,14.2,9.4,73.4,WSW,10.8,0,1013.9,0.0,0.0
12.05.2007,16.8,10.2,13.2,7.2,69.3,W,19.8,54,1007.4,1.0,0.0
11.05.2007,25.1,11.3,15.8,10.7,73.7,SW,18.5,79.3,1003.1,5.0,0.0
10.05.2007,14.8,6.3,10.4,7.4,80.5,WSW,14.9,39.6,1009.2,2.0,0.0
09.05.2007,14.3,7.1,10.5,6.6,77.6,W,20.7,82.9,1004.3,7.0,0.0
08.05.2007,17,10.2,14,8.6,73.9,WSW,22.5,54,1002.8,1.2,0.0
07.05.2007,20.4,9.1,13.1,8.8,76.1,WSW,12.2,36,1008.8,0.0,0.0
06.05.2007,16.5,8.2,11.4,5.3,70.1,ENE,23,39.6,1015.5,7.0,0.0
05.05.2007,21.3,6.6,14.1,2.9,47.6,NE,12.2,0,1014,0.0,0.0
04.05.2007,19.8,1.9,11.4,-0.1,49,SSE,5,0,1015.3,0.0,0.0
03.05.2007,15.1,4.6,9.8,-0.4,51.2,N,12.2,0,1015.2,0.0,0.0
02.05.2007,13,-1.3,5.7,-4.1,52.3,WNW,9.5,36,1018.4,0.0,0.0
01.05.2007,8.7,-2.1,3.7,-3.5,62.3,NNW,18,50.4,1018.1,0.0,0.0
30.04.2007,13.9,0.7,7.2,-2.9,51.8,NW,18.5,61.2,1016,0.0,0.0
29.04.2007,17.8,5.9,11.3,0.9,52.8,NNE,16.2,36,1018.8,1.0,0.0
28.04.2007,22.5,10.2,16.9,7.9,57,N,7.2,0,1019.3,0.0,0.0
27.04.2007,24.2,8.8,17,5.2,49.2,NE,7.2,0,1023.5,0.0,0.0
26.04.2007,22.6,7.7,15.6,5.1,51.6,E,10.8,0,1025.3,0.0,0.0
25.04.2007,20,6.1,13.1,4.2,58.8,E,10.8,0,1022.8,0.0,0.0
24.04.2007,14.9,6.4,11.3,3.8,61,NW,10.8,0,1017.1,0.0,0.0
23.04.2007,17.8,-0.3,8.7,-3.4,46.9,SSE,8.1,0,1023.7,0.0,0.0
22.04.2007,12.6,-2,5.9,-6.9,42.5,NW,14.4,43.2,1026.3,0.0,0.0
21.04.2007,11.3,0.5,5.9,-5.2,48,WNW,23.9,61.2,1018.6,0.0,0.0
20.04.2007,11.7,4.8,8.7,-1.8,49.4,W,27.9,61.2,1009.8,0.6,0.0
19.04.2007,12,2.1,6.8,1.1,68.9,W,16.7,43.2,1015.4,1.0,0.0
18.04.2007,15.6,4.6,9.8,3.7,70.6,WNW,18.9,72,1011.5,3.2,0.0
17.04.2007,22.2,4,13.5,3.4,54.8,SW,8.1,0,1016.4,0.0,0.0
16.04.2007,19.6,3.7,12.9,1.3,47.2,WSW,4.5,0,1026.5,0.0,0.0
15.04.2007,17.6,5.7,12.4,2.4,53,NNE,13.1,0,1027.5,0.0,0.0
14.04.2007,17.8,1.6,10.9,1,53,N,9,39.6,1027.3,0.0,0.0
13.04.2007,16.1,2.3,10,-3.9,39.8,NNE,7.7,0,1028.1,0.0,0.0
12.04.2007,16.6,6.4,11.9,4.5,65.3,NW,15.8,43.2,1023,0.0,0.0
11.04.2007,14.4,4,9.1,5.8,79.6,W,18,50.4,1018.6,0.0,0.0
10.04.2007,9.9,7.7,8.6,6.4,86.8,W,18.5,46.8,1011.4,1.2,0.0
09.04.2007,10.7,3.7,7.1,4.9,84.3,WSW,16.7,46.8,1011,8.0,0.0
08.04.2007,9.5,0.6,5.2,-1.6,62.8,WNW,18,46.8,1017,0.2,0.0
07.04.2007,8,-0.6,5,-3.3,56.3,WNW,14,43.2,1017.6,0.0,0.0
06.04.2007,11.3,6.5,8.8,2,63.5,WNW,26.1,50.4,1011,0.0,0.0
05.04.2007,12.3,-2.5,4.9,-2.8,58.2,W,17.6,61.2,1012.9,0.0,0.0
04.04.2007,10.8,3.7,6.2,-1.5,61.6,N,21.6,46.8,1013.7,0.0,0.0
03.04.2007,15,0.2,8.9,0.5,59.3,W,5.9,0,1013.3,0.0,0.0
02.04.2007,14,1.6,9.2,-1,51.7,N,7.7,0,1029.6,0.0,0.0
01.04.2007,16.7,2.6,10.5,-0.4,49,NE,9,0,1030.1,0.0,0.0
31.03.2007,15.6,1.9,9,-3.8,43.1,E,15.8,39.6,1023.1,0.0,0.0
30.03.2007,14,1.3,7.8,-2.2,50.8,ESE,16.2,0,1019.9,0.0,0.0
29.03.2007,14,1.7,8.7,-2.5,49,ESE,21.2,50.4,1024,0.0,0.0
28.03.2007,14.9,3.4,9.7,0.7,54.7,ESE,22,46.8,1026.2,0.0,0.0
27.03.2007,16.4,3.7,9.7,0.3,53.2,ENE,9.9,0,1027.8,0.0,0.0
26.03.2007,14,1.7,8.9,-1.2,51.3,ENE,16.7,0,1031.6,0.0,0.0
25.03.2007,15.2,2.9,9.3,0.1,54.6,ENE,17.6,0,1027.5,0.0,0.0
24.03.2007,13.9,6.3,9.9,0.4,52.4,E,34.2,61.2,1017.7,0.0,0.0
23.03.2007,9.4,3.4,6.3,4.5,87.3,ENE,25.2,57.6,1013.2,2.0,0.0
22.03.2007,8.2,0.6,4.2,1.6,84.2,S,15.3,39.6,1006.1,4.4,0.0
21.03.2007,11.7,5.1,7.6,6.4,93.2,SSW,8.6,0,994.5,3.0,0.0
20.03.2007,7.2,1.7,4.1,2.6,90.1,ENE,14.9,39.6,994.9,4.0,0.0
19.03.2007,9.6,4.4,6.5,1.1,70.9,SW,17.1,57.6,993.2,0.6,0.0
18.03.2007,9.9,3.6,6.5,4.1,83.5,WSW,22.5,50.4,999.9,2.0,0.0
17.03.2007,8.9,5.1,7.3,3,75.7,WSW,22.1,61.2,1008.6,2.0,0.0
16.03.2007,11.4,-0.9,6.2,2.6,79.1,W,11.7,36,1021.6,0.0,0.0
15.03.2007,10.6,1.5,6.1,2.6,79.9,W,14.4,0,1027,0.0,0.0
14.03.2007,13.2,1.2,7.9,2.4,71,WNW,16.2,43.2,1026,0.0,0.0
13.03.2007,17,0.1,8.5,1.8,68.4,W,4.8,0,1028.3,0.0,0.0
12.03.2007,15.4,6,9.9,4.7,72,WNW,15.3,0,1028,0.0,0.0
11.03.2007,9.4,1.5,5.6,3.3,85.4,W,16.2,46.8,1030.6,0.0,0.0
10.03.2007,11.1,4.1,7.4,2.1,70.8,WSW,7.7,0,1027.8,0.0,0.0
09.03.2007,11.4,5.2,7.4,4,81.8,WNW,15.3,0,1024.2,3.0,0.0
08.03.2007,16.2,5,10.8,5.1,68.8,SSE,11.3,0,1012.9,0.0,0.0
07.03.2007,15.4,1.6,7.9,3,71.5,SE,14,0,1012.5,0.0,0.0
06.03.2007,11.2,3.2,6.2,2.8,79.2,SSW,11.7,0,1021.1,2.0,0.0
05.03.2007,7.7,-2.2,3.6,0.2,80,S,8.1,0,1024.6,0.0,0.0
04.03.2007,4.6,-0.8,2.9,1.5,90.3,NW,13.5,0,1014.8,0.0,0.0
03.03.2007,5.9,2.8,4.8,2.3,85.2,W,12.6,0,1004,0.0,0.0
02.03.2007,9.2,3.1,6.4,4,86.1,SW,14.9,46.8,996,2.0,0.0
01.03.2007,10,3.2,6.2,4.7,88.6,SSW,14.4,0,995.9,5.0,0.0
28.02.2007,3.4,-0.9,1.3,0.7,95.7,S,13.1,0,1002.1,0.8,0.0
27.02.2007,3.9,0.3,2.1,1.8,96.5,SW,14,0,1004.6,1.8,0.0
26.02.2007,0.4,-3.4,-1.7,-3.8,84.8,SE,18.9,0,1007.7,4.0,0.0
25.02.2007,-2,-6.8,-4.7,-9.7,67.4,ESE,27.5,0,1014.4,0.0,2.0
24.02.2007,-4.1,-11.7,-8.8,-15.8,57,ESE,29.7,57.6,1025.2,0.0,3.0
23.02.2007,-6.1,-12.8,-9.5,-14.7,67.1,E,23.9,0,1026,0.0,3.0
22.02.2007,-4.5,-9,-6.7,-11.3,72.8,E,25.7,46.8,1019.3,2.0,0.0
21.02.2007,2.8,-4.7,-1.5,-6.9,71.1,ENE,16.7,0,1021.4,0.0,0.0
20.02.2007,4,-0.1,1.7,0,88.4,WSW,8.6,0,1013.8,0.0,0.0
19.02.2007,3.9,0.1,2.3,-0.2,84.8,W,12.6,0,1011.9,0.0,0.0
18.02.2007,8.3,-5.4,-0.8,-3.6,79.7,S,16.2,0,1021.9,0.0,0.0
17.02.2007,0.1,-7.2,-3.6,-7.1,78.4,E,15.8,0,1035.1,0.0,0.0
16.02.2007,2.8,-2.2,0.7,-0.8,92.4,ENE,18.9,0,1028,5.4,1.0
15.02.2007,4.8,-0.1,2.2,1.7,96.4,E,13.5,0,1014.9,0.0,0.0
14.02.2007,3.5,0.5,2.1,2,98.4,WSW,8.6,0,1008.2,0.2,3.0
13.02.2007,1.7,-1.9,-0.5,-0.5,98.3,ESE,10.8,0,1001,0.2,6.0
12.02.2007,-1.6,-8,-4.2,-5.4,88.2,ESE,21.6,0,1007.4,0.0,8.0
11.02.2007,-5.7,-15.4,-10.3,-12.6,82.9,E,15.8,0,1018.5,0.0,10.0
10.02.2007,-1.9,-9.4,-6.1,-8.2,89,NNE,13.1,0,1012.8,1.2,9.0
09.02.2007,1.2,-2,-0.1,-0.5,97.8,NNE,6.8,0,1002.4,4.2,9.0
08.02.2007,0.6,-1.4,-0.8,-1.4,95.3,ESE,15.8,0,1003.8,0.9,0.0
07.02.2007,1.1,-3.4,-0.6,-1.3,95.9,S,3.2,0,1005.6,0.8,0.0
06.02.2007,2.8,0.1,1.5,-0.7,86.6,W,19.4,43.2,1002.3,0.6,0.0
05.02.2007,3.8,2,3.3,1,85,W,22.1,0,1009.6,0.6,0.0
04.02.2007,3.8,-0.2,1.9,0,87.9,WNW,16.7,0,1022.1,0.0,0.0
03.02.2007,5.5,1.4,4.4,1.5,81.9,WNW,28.8,64.8,1014.6,4.0,0.0
02.02.2007,3.5,-1.3,1.5,-0.6,86.1,WSW,12.2,50.4,1024.5,0.0,0.0
01.02.2007,4.6,1.5,3.2,0.8,84.4,NW,36,82.9,1005.2,5.0,0.0
31.01.2007,3.5,-0.7,1.6,0.6,92.3,WSW,17.1,50.4,1011,8.4,10.0
30.01.2007,1.9,-7.5,-1.9,-3.6,85.9,WNW,18,0,1011.5,0.4,12.0
29.01.2007,2.4,-5.5,-0.9,-4.6,79.7,NW,24.3,64.8,1001.4,9.2,12.0
28.01.2007,1.7,-6.9,-3.3,-4.8,87.8,W,23.4,54,1009.6,4.0,24.0
27.01.2007,-0.2,-4.9,-2.5,-4.2,87,WSW,25.2,46.8,1004.4,1.9,24.0
26.01.2007,-4.9,-11.4,-7.3,-9.9,81.8,SW,16.7,0,1017.1,0.0,22.0
25.01.2007,-3.4,-6.1,-5.2,-6.3,93.5,N,17.6,0,1009,2.8,18.0
24.01.2007,-0.7,-3.4,-1.7,-3.3,90.6,NE,27.9,54,1003.2,3.2,1.0
23.01.2007,5.1,-0.9,0.8,-3.2,77.4,WNW,18,50.4,1015,0.0,0.0
22.01.2007,6.3,3.1,5.3,0.5,72,WSW,27.9,64.8,1009.2,2.0,0.0
21.01.2007,11.7,4.8,7.4,2.5,72.3,WSW,26.6,75.6,1003.7,1.2,0.0
20.01.2007,8.3,0.6,3.7,2.2,88.7,W,22.5,68.4,1007.8,5.0,0.0
19.01.2007,12.7,4.7,7.4,3.2,77,W,41.9,108.1,987,4.2,0.0
18.01.2007,10.2,4.3,7.6,5.3,83.5,SSW,28.8,64.8,1001.4,6.2,0.0
17.01.2007,7,4,5.3,2.6,82.5,SW,12.6,0,1018,0.0,0.0
16.01.2007,6.2,0,3.3,-0.8,76.6,WSW,14.4,28.8,1020.7,0.0,0.0
15.01.2007,6.8,3.4,5.1,0.7,74.7,W,30.6,68.4,1022.3,0.0,0.0
14.01.2007,10.7,3.9,7.5,3.1,75.6,W,22.5,79.3,1014.6,0.6,0.0
13.01.2007,10.7,4.9,8,4.9,80.2,W,32.4,82.9,1007.9,5.0,0.0
12.01.2007,7.9,4,6.5,3.2,79.6,WSW,35.1,75.6,1001.9,4.0,0.0
11.01.2007,11.1,5.9,8,2.8,71.3,WSW,27.9,75.6,1009.3,0.2,0.0
10.01.2007,12.9,9.5,11.3,7.5,77,SW,17.1,0,1015.5,0.0,0.0
09.01.2007,10.6,2.9,7.3,5.4,85.8,SSW,15.3,43.2,1010.9,0.2,0.0
08.01.2007,6.8,1.3,4,2.3,89.3,SSW,13.1,0,1014.8,0.0,0.0
07.01.2007,8.5,5.1,6.5,6,96,W,12.2,0,1012,9.0,0.0
06.01.2007,7.7,4.9,6,4.8,92.3,WSW,17.1,0,1014.5,0.8,0.0
05.01.2007,7.5,4.3,5.8,4.2,89,WSW,23.4,46.8,1006.4,3.0,0.0
04.01.2007,4.7,2.5,3.8,2.2,89.8,SW,17.6,0,1012.7,2.0,0.0
03.01.2007,5.2,3.3,4.2,2,86,W,19.8,39.6,1016.3,0.0,0.0
02.01.2007,8.1,4.1,5.6,1.3,75.5,W,24.8,57.6,1008.6,0.0,0.0
01.01.2007,10.2,4.5,6.9,4,81.2,SW,21.6,39.6,1011.2,1.0,0.0
31.12.2006,9.4,0.6,4.4,1.5,79.8,SW,24.8,68.4,1019.1,1.2,0.0
30.12.2006,4.2,-0.3,1.1,-0.7,88.3,SSW,14.9,0,1029.8,0.0,0.0
29.12.2006,2.1,-1.3,0.2,-0.1,96.6,W,16.7,0,1024.9,0.4,0.0
28.12.2006,1.1,-1.2,0.1,-1.3,91.1,WSW,19.4,0,1022.6,0.0,0.0
27.12.2006,0.5,-0.8,0.2,-0.3,96.1,W,18.5,43.2,1029.3,0.0,0.0
26.12.2006,1,-4.8,-1.7,-4.1,83.5,WNW,9.9,0,1036.2,0.0,0.0
25.12.2006,5.4,-1.9,3.2,0.5,85.1,NW,19.8,0,1031.2,0.0,0.0
24.12.2006,5.1,3.9,4.5,3.9,96.4,W,18,0,1032.4,0.4,0.0
23.12.2006,5.4,3.7,4.5,3.1,90.5,W,16.2,0,1037.6,0.0,0.0
22.12.2006,4.3,1.7,3.1,2.2,94.2,W,20.3,0,1037.4,0.0,0.0
21.12.2006,5.2,2.5,4.1,3.2,94.3,WNW,12.2,0,1034.7,0.8,0.0
20.12.2006,5.4,-0.8,2,1.9,97.2,W,15.3,0,1026.9,7.0,0.0
19.12.2006,3.6,0,2.3,1.2,94.3,W,10.4,0,1028.8,0.0,0.0
18.12.2006,3.9,1.1,2.9,1.3,89.5,WSW,11.3,0,1023,0.2,0.0
17.12.2006,7.6,3.4,5.4,2.5,82.4,W,15.3,0,1020.5,0.4,0.0
16.12.2006,8.4,-0.9,2.9,-0.4,79.2,S,13.1,0,1020.8,0.0,0.0
15.12.2006,8.5,2.6,7,4,83.5,WSW,17.1,43.2,1025,0.0,0.0
14.12.2006,8.5,5.2,6.8,5.2,88.7,WSW,18.5,46.8,1023.1,3.6,0.0
13.12.2006,6.2,2.8,4.3,2.8,89,WSW,18.5,0,1021.8,0.4,0.0
12.12.2006,3.2,-1.7,0.3,0,97.3,S,11.7,0,1019.7,8.0,0.0
11.12.2006,6.2,1,4.5,2.6,89.4,WSW,13.5,0,1027.2,0.4,0.0
10.12.2006,9.3,5.8,7.1,5.5,90.6,WSW,16.7,0,1016.7,1.2,0.0
09.12.2006,13.5,7.6,9.7,6.1,79.7,SSE,16.8,0,1007.8,0.0,0.0
08.12.2006,10.2,2.3,6.4,5.6,92.9,SSE,14,0,1008.4,0.0,0.0
07.12.2006,10.4,4.7,8.1,7,93.5,SSW,11.3,0,1012.3,1.6,0.0
06.12.2006,13.9,6.3,9.4,6.6,84.5,S,14.9,0,1007.6,0.0,0.0
05.12.2006,10.7,3.3,6.8,5.7,89.6,SSW,14.9,0,1007.7,0.4,0.0
04.12.2006,9.4,1.4,3.9,2,87.5,S,13.1,0,1009.1,0.0,0.0
03.12.2006,6.5,-1.8,2.1,0.9,91.6,S,11.7,0,1018.1,0.0,0.0
02.12.2006,7.1,-2.3,2.6,1.2,91.8,S,11.3,0,1025.5,0.0,0.0
01.12.2006,8,-1.4,3.6,2.2,92.3,S,9,0,1034.1,0.0,0.0
30.11.2006,8.6,4.4,6.8,5.8,93.3,W,11.3,0,1034.6,0.0,0.0
29.11.2006,5.6,3.8,4.5,4.6,99.8,SSE,11.7,0,1027.6,0.0,0.0
28.11.2006,7.6,3.9,5.9,5.7,100,SE,7.2,0,1028,0.0,0.0
27.11.2006,9.4,1,6.4,6.1,99.3,S,4.5,0,1026,0.0,0.0
26.11.2006,13,2.2,7.8,6.4,90.6,S,8.1,0,1020.9,0.0,0.0
25.11.2006,10,2.8,5.9,4.7,91.6,SE,12.2,0,1015.9,0.0,0.0
24.11.2006,11.1,4.4,7.8,6.8,89.2,SSE,14.9,0,1008.5,0.0,0.0
23.11.2006,8.4,6.3,7.3,6.4,93.6,SSE,10.8,0,1005.4,4.2,0.0
22.11.2006,10.1,5.7,7.5,6,91.2,SE,14,0,1002.7,0.0,0.0
21.11.2006,9.8,6.8,7.9,7.2,94.7,SE,11.3,0,1009.8,0.0,0.0
20.11.2006,10.4,7,8.1,7.7,97.4,SSW,13.1,0,1017.8,0.0,0.0
19.11.2006,8.6,7,7.6,7.4,98.5,SSW,8.6,0,1022.9,0.0,0.0
18.11.2006,11.2,2.8,6.6,6,95.8,SE,8.6,0,1018.3,0.0,0.0
17.11.2006,13.2,2.9,7.1,5.9,94,SSE,7.7,0,1015.6,0.0,0.0
16.11.2006,14.9,2.4,9.4,7.2,88.7,S,10.8,0,1014.8,0.0,0.0
15.11.2006,12.9,7.6,10,8.1,86.7,WSW,14.4,0,1013.1,0.0,0.0
14.11.2006,9.9,3,7.2,5.6,87.6,WSW,22.1,46.8,1002.9,6.0,0.0
13.11.2006,6.5,3.8,4.9,2.5,84.9,W,19.4,0,1003,0.2,0.0
12.11.2006,7.3,3.9,5.7,3.4,85.2,WSW,22.1,54,1000.2,3.0,0.0
11.11.2006,5.4,-1.1,2.2,-0.1,85.5,SSW,15.3,0,1019.8,0.0,0.0
10.11.2006,6.8,1.7,4.5,1.2,80.5,WNW,22.1,0,1021.5,0.0,0.0
09.11.2006,12.1,2.6,8.2,4.6,77.3,WSW,27.9,82.9,1010,0.2,0.0
08.11.2006,10.2,3.1,7.3,4.2,83.3,WSW,15.3,0,1018.1,0.0,0.0
07.11.2006,10.6,8.9,9.8,7.5,85.9,W,25.7,46.8,1015.1,0.4,0.0
06.11.2006,10,-4.3,0.5,0.4,94.5,SW,15.3,43.2,1013.6,5.0,0.0
05.11.2006,8.3,-1.4,1.3,0.7,95.3,W,15.3,68.4,1007.9,17.0,9.0
04.11.2006,1.2,-2.9,-0.6,-1.6,92.9,WNW,22.1,54,1017.7,4.0,0.0
03.11.2006,2.8,-3.4,-1,-3.4,85.5,WNW,19.8,43.2,1017.6,0.1,0.0
02.11.2006,4.6,-0.3,1.8,-0.6,86.2,WNW,23.9,54,1008.8,1.2,0.0
01.11.2006,10.1,3.9,8.5,2.6,68.4,SW,24.3,54,999,3.0,0.0
31.10.2006,8.9,-2.2,2.5,-1.4,73.3,S,15.8,0,1014.2,0.0,0.0
30.10.2006,4.3,-2.8,1.1,-3.1,76.5,NNW,15.3,61.2,1020.8,0.4,0.0
29.10.2006,12.5,4.1,8.7,7.4,93.8,WNW,16.2,50.4,1006.6,5.8,0.0
28.10.2006,14.5,8.7,10.8,6.1,75.2,W,16.2,0,1020.8,0.0,0.0
27.10.2006,21.5,10.3,14.7,9,68.8,SW,16.7,50.4,1014.5,0.0,0.0
26.10.2006,15.1,0.8,8.2,5.9,90.4,SSE,10.3,0,1020.3,0.0,0.0
25.10.2006,15.5,9.9,13.4,9.7,80.6,WSW,17.1,50.4,1008.5,1.0,0.0
24.10.2006,16.5,8.4,13,10.9,87,S,10.4,0,1002.5,0.2,0.0
23.10.2006,15.1,6.6,11.5,9.8,89,SSE,11.3,0,1007.2,0.0,0.0
22.10.2006,19.9,10.2,14.1,10.3,79.5,SSW,9.5,0,1009.3,0.0,0.0
21.10.2006,18.2,6.2,11.4,7.6,77.6,S,9.5,0,1005.9,0.0,0.0
20.10.2006,15.7,2.2,7.9,3.3,75.6,SE,9.5,0,1006.9,0.0,0.0
19.10.2006,14.4,0.4,7.2,2.1,72.4,SSE,9.9,0,1011.5,0.0,0.0
18.10.2006,14.4,-1.5,5.1,1.5,78.7,SSE,12.2,0,1018.2,0.0,0.0
17.10.2006,9.9,2,5.4,1.8,79.7,SSE,5.4,0,1026.6,0.0,0.0
16.10.2006,10.8,2.6,6.8,3.4,81.4,NNE,8.6,0,1028.8,0.0,0.0
15.10.2006,13.1,5.7,9.3,7.8,87.3,WNW,16.8,0,1027.5,2.0,0.0
14.10.2006,10.6,9,9.5,8.2,92.1,NE,8.6,0,1033.9,0.0,0.0
13.10.2006,17.9,5.4,10.7,8.9,90.4,ENE,6.8,0,1028,0.0,0.0
12.10.2006,17.9,7.9,11.9,9.1,84,ESE,9.5,0,1022.7,0.0,0.0
11.10.2006,18.7,7.9,12.7,9.5,83.1,ESE,11.3,0,1023.3,0.0,0.0
10.10.2006,19.1,4.1,11.6,8.5,83.3,SSE,6.8,0,1024.9,0.0,0.0
09.10.2006,16.7,12.2,14,10.2,78.1,W,15.3,0,1022.1,0.0,0.0
08.10.2006,16.4,10.7,13.4,9.4,78.1,W,18.9,0,1017.8,0.2,0.0
07.10.2006,19.5,9.8,14.1,8.8,71.1,SSW,14.9,0,1012.7,0.0,0.0
06.10.2006,17.1,5.2,11.3,8.3,82.6,S,10.8,0,1017.7,0.0,0.0
05.10.2006,14.2,9.9,12.5,10.9,91.9,WSW,11.3,0,1014.7,0.2,0.0
04.10.2006,16.3,13.9,15,13.9,93.3,WSW,12.2,0,1003.1,6.0,0.0
03.10.2006,17.1,11.5,14.3,12.2,88.6,SSW,9.9,32.4,1007,5.4,0.0
02.10.2006,19.8,14.6,16.5,14.4,87.5,SW,10.4,0,1011,1.4,0.0
01.10.2006,21.7,10.8,15.7,12.9,84.6,S,6.3,46.8,1014.5,15.0,0.0
